gradname,graddate,adname
68480,1953-10-13,6848
68490,1920-10-30,6849
68500,1965-09-27,6850
68510,1949-03-27,6851
68520,2003-07-21,6852
68530,1907-02-19,6853
68540,1969-11-25,6854
68550,1953-11-05,6855
68560,1965-04-08,6856
68570,1989-06-21,6857
68580,1911-02-13,6858
68590,1982-06-11,6859
68600,1934-06-29,6860
68610,1996-03-25,6861
68620,1980-04-20,6862
68630,1980-10-25,6863
68640,1992-08-10,6864
68650,1936-03-03,6865
68660,1929-04-28,6866
68670,1915-08-18,6867
68680,1948-11-09,6868
68690,1915-11-22,6869
68700,1966-04-02,6870
68710,1984-04-12,6871
68720,1924-04-28,6872
68730,1945-05-30,6873
68740,1967-08-15,6874
68750,1943-02-07,6875
68760,1973-10-15,6876
68770,2016-03-23,6877
68780,1980-11-04,6878
68790,1980-10-28,6879
68800,1929-05-08,6880
68810,1908-08-03,6881
68820,2017-09-08,6882
68830,2019-11-23,6883
68840,1965-07-28,6884
68850,1940-07-10,6885
68860,1985-01-07,6886
68870,1968-01-30,6887
68880,1910-04-10,6888
68890,2015-03-01,6889
68900,1961-11-11,6890
68910,1990-08-29,6891
68920,1987-10-10,6892
68930,1928-01-19,6893
68940,1992-11-04,6894
68950,2019-04-01,6895
68960,1940-06-23,6896
68970,1983-11-11,6897
68980,1949-11-26,6898
68990,1982-06-22,6899
69000,1904-07-21,6900
69010,1983-07-14,6901
69020,1905-03-17,6902
69030,2002-06-20,6903
69040,1949-05-11,6904
69050,1917-01-31,6905
69060,1984-01-29,6906
69070,1928-09-24,6907
69080,1977-04-15,6908
69090,1999-01-03,6909
69100,1998-12-26,6910
69110,1958-05-01,6911
69120,1934-06-19,6912
69130,1993-01-05,6913
69140,1928-07-24,6914
69150,2013-11-29,6915
69160,1917-04-29,6916
69170,1919-11-29,6917
69180,1923-03-10,6918
69190,1938-12-21,6919
69200,2008-12-06,6920
69210,1955-06-21,6921
69220,1907-02-04,6922
69230,1957-11-21,6923
69240,1951-07-24,6924
69250,1965-07-09,6925
69260,1998-05-16,6926
69270,1921-09-25,6927
69280,1949-10-18,6928
69290,1946-09-06,6929
69300,2008-02-12,6930
69310,1956-03-01,6931
69320,2014-04-24,6932
69330,1910-08-31,6933
69340,1981-02-14,6934
69350,1979-01-24,6935
69360,1908-12-23,6936
69370,1999-06-09,6937
69380,2011-02-05,6938
69390,2010-02-23,6939
69400,1916-01-11,6940
69410,1906-06-17,6941
69420,1916-11-04,6942
69430,1974-04-25,6943
69440,1997-01-16,6944
69450,1939-10-08,6945
69460,2011-02-04,6946
69470,1991-01-10,6947
69480,2001-05-19,6948
69490,2002-02-12,6949
69500,1923-04-04,6950
69510,1945-09-10,6951
69520,1966-01-27,6952
69530,1944-04-25,6953
69540,1975-01-03,6954
69550,1937-04-05,6955
69560,1931-09-12,6956
69570,2008-11-24,6957
69580,2011-09-18,6958
69590,1966-03-25,6959
69600,2017-08-22,6960
69610,1949-01-12,6961
69620,1985-09-12,6962
69630,1969-11-25,6963
69640,1984-09-27,6964
69650,1972-12-11,6965
69660,1967-06-12,6966
69670,1946-08-15,6967
69680,2005-11-24,6968
69690,1912-08-29,6969
69700,1985-05-12,6970
69710,1986-05-26,6971
69720,2002-10-14,6972
69730,1953-01-24,6973
69740,1996-03-17,6974
69750,2003-12-31,6975
69760,1976-11-25,6976
69770,1973-09-03,6977
69780,1929-01-28,6978
69790,2010-07-11,6979
69800,1934-07-23,6980
69810,1934-02-23,6981
69820,1939-02-15,6982
69830,1918-04-29,6983
69840,1943-03-03,6984
69850,2003-01-02,6985
69860,2007-11-16,6986
69870,2005-08-31,6987
69880,1989-02-05,6988
69890,1969-12-24,6989
69900,1986-06-06,6990
69910,1942-03-27,6991
69920,2013-10-09,6992
69930,2007-09-05,6993
69940,1940-11-07,6994
69950,1976-11-21,6995
69960,1997-02-24,6996
69970,1960-02-28,6997
69980,2019-07-15,6998
69990,1954-10-08,6999
70000,2018-04-07,7000
70010,1955-03-28,7001
70020,1934-12-25,7002
70030,1943-09-30,7003
70040,2020-02-11,7004
70050,1962-12-05,7005
70060,1966-08-09,7006
70070,1928-10-15,7007
70080,1982-11-26,7008
70090,1917-04-09,7009
70100,1993-12-18,7010
70110,1954-06-25,7011
70120,1999-12-27,7012
70130,1981-11-22,7013
70140,1982-04-19,7014
70150,1961-11-03,7015
70160,1961-11-26,7016
70170,1998-12-16,7017
70180,2000-05-16,7018
70190,1920-02-08,7019
70200,2002-11-13,7020
70210,1968-05-27,7021
70220,1936-08-04,7022
70230,1980-10-09,7023
70240,1940-09-05,7024
70250,1916-07-10,7025
70260,1991-06-23,7026
70270,1982-04-14,7027
70280,1959-02-15,7028
70290,1941-01-14,7029
70300,1992-04-22,7030
70310,1931-08-14,7031
70320,1984-10-07,7032
70330,1984-11-08,7033
70340,1917-09-22,7034
70350,1967-12-19,7035
70360,1982-04-21,7036
70370,1925-08-27,7037
70380,1941-10-17,7038
70390,1948-05-08,7039
70400,1908-11-10,7040
70410,1955-11-08,7041
70420,1946-11-11,7042
70430,1975-12-30,7043
70440,1955-06-18,7044
70450,1923-02-25,7045
70460,1996-06-29,7046
70470,1914-10-25,7047
70480,1942-07-29,7048
70490,1978-05-07,7049
70500,2012-10-24,7050
70510,1913-08-18,7051
70520,1926-12-02,7052
70530,2016-05-26,7053
70540,1988-08-12,7054
70550,1970-01-27,7055
70560,1953-10-23,7056
70570,1956-06-05,7057
70580,2002-09-23,7058
70590,1981-08-08,7059
70600,1973-06-05,7060
70610,1923-08-30,7061
70620,1982-03-19,7062
70630,1998-01-09,7063
70640,1935-05-24,7064
70650,2004-07-01,7065
70660,1938-07-15,7066
70670,1948-05-09,7067
70680,2012-01-25,7068
70690,1992-04-11,7069
70700,1977-07-09,7070
70710,1978-10-30,7071
70720,2003-05-31,7072
70730,1998-07-27,7073
70740,1928-08-04,7074
70750,1938-08-30,7075
70760,1953-03-28,7076
70770,1918-07-17,7077
70780,1974-12-30,7078
70790,1962-07-01,7079
70800,1953-06-03,7080
70810,1919-08-19,7081
70820,1987-05-06,7082
70830,2006-03-30,7083
70840,2009-03-02,7084
70850,1952-06-20,7085
70860,1932-09-05,7086
70870,1912-11-09,7087
70880,1948-03-23,7088
70890,2015-05-22,7089
70900,1912-05-10,7090
70910,1959-11-13,7091
70920,1980-03-05,7092
70930,1934-06-12,7093
70940,1958-03-23,7094
70950,1911-01-18,7095
70960,1944-05-25,7096
70970,1951-09-04,7097
70980,1983-07-31,7098
70990,1972-10-01,7099
71000,1939-08-09,7100
71010,1976-12-01,7101
71020,1930-02-05,7102
71030,1973-06-15,7103
71040,1919-07-20,7104
71050,1962-12-25,7105
71060,1952-04-25,7106
71070,1975-12-05,7107
71080,1935-07-07,7108
71090,2017-08-14,7109
71100,1924-07-25,7110
71110,1954-08-26,7111
71120,1963-03-05,7112
71130,1975-02-07,7113
71140,2008-05-14,7114
71150,1976-08-10,7115
71160,1962-12-04,7116
71170,1939-06-23,7117
71180,1918-06-27,7118
71190,1907-05-07,7119
71200,1976-07-18,7120
71210,1922-07-25,7121
71220,1914-09-26,7122
71230,1971-06-16,7123
71240,1944-07-29,7124
71250,1929-02-10,7125
71260,1964-09-17,7126
71270,1996-08-28,7127
71280,1979-05-05,7128
71290,1950-01-01,7129
71300,1968-05-06,7130
71310,1907-03-04,7131
71320,1953-04-12,7132
71330,2017-11-30,7133
71340,1923-10-22,7134
71350,1922-04-09,7135
71360,1913-02-25,7136
71370,1969-03-31,7137
71380,1970-04-24,7138
71390,1971-08-21,7139
71400,1962-04-09,7140
71410,1985-12-16,7141
71420,1985-03-08,7142
71430,1931-08-30,7143
71440,1916-03-10,7144
71450,2008-05-12,7145
71460,1926-11-18,7146
71470,1951-08-04,7147
71480,1972-11-25,7148
71490,1917-11-30,7149
71500,2009-12-25,7150
71510,1982-11-21,7151
71520,1996-09-25,7152
71530,1993-07-13,7153
71540,1989-10-14,7154
71550,1932-12-19,7155
71560,1960-04-11,7156
71570,1988-07-25,7157
71580,1937-04-28,7158
71590,2002-09-07,7159
71600,1951-04-11,7160
71610,1961-12-23,7161
71620,1926-08-27,7162
71630,1981-04-03,7163
71640,1965-03-03,7164
71650,1954-10-31,7165
71660,2011-08-03,7166
71670,2019-01-15,7167
71680,1994-06-18,7168
71690,1986-01-06,7169
71700,2007-08-06,7170
71710,1940-12-01,7171
71720,1971-09-06,7172
71730,1993-06-08,7173
71740,1926-05-03,7174
71750,1939-05-18,7175
71760,1990-07-18,7176
71770,1963-11-02,7177
71780,1994-11-26,7178
71790,1972-04-28,7179
71800,1960-03-14,7180
71810,2005-07-13,7181
71820,1998-12-02,7182
71830,2019-07-22,7183
71840,2018-05-16,7184
71850,1994-03-10,7185
71860,1934-10-08,7186
71870,1917-10-16,7187
71880,1961-09-28,7188
71890,1969-06-01,7189
71900,1918-09-25,7190
71910,2006-01-08,7191
71920,1942-02-11,7192
71930,2005-10-19,7193
71940,1979-06-09,7194
71950,1916-11-28,7195
71960,2003-07-06,7196
71970,2009-10-25,7197
71980,1973-04-03,7198
71990,1915-03-16,7199
72000,1970-11-08,7200
72010,1986-06-16,7201
72020,1915-07-21,7202
72030,1912-06-23,7203
72040,1990-08-01,7204
72050,1943-04-20,7205
72060,1951-05-18,7206
72070,1969-09-15,7207
72080,1945-02-10,7208
72090,1946-03-24,7209
72100,1907-04-28,7210
72110,1977-01-01,7211
72120,1937-03-05,7212
72130,1920-07-13,7213
72140,1943-10-18,7214
72150,1993-07-18,7215
72160,1994-01-18,7216
72170,1908-08-12,7217
72180,1977-01-03,7218
72190,1938-06-15,7219
72200,1905-09-06,7220
72210,1907-04-09,7221
72220,1963-07-21,7222
72230,1914-02-01,7223
72240,1961-02-17,7224
72250,1981-12-22,7225
72260,1911-11-25,7226
72270,1943-03-13,7227
72280,2019-03-04,7228
72290,1975-04-16,7229
72300,1982-09-20,7230
72310,1910-09-01,7231
72320,1976-07-22,7232
72330,1908-02-22,7233
72340,1998-04-20,7234
72350,1988-09-10,7235
72360,1931-01-23,7236
72370,1932-11-05,7237
72380,1972-06-30,7238
72390,1920-12-19,7239
72400,2020-03-17,7240
72410,1965-07-04,7241
72420,2006-10-21,7242
72430,1969-05-09,7243
72440,1977-03-27,7244
72450,1988-01-09,7245
72460,1921-03-31,7246
72470,2014-08-02,7247
72480,1982-01-17,7248
72490,1912-11-22,7249
72500,1907-04-26,7250
72510,1916-11-26,7251
72520,1915-07-08,7252
72530,1985-12-10,7253
72540,1935-03-21,7254
72550,1942-11-17,7255
72560,1996-04-29,7256
72570,1923-06-10,7257
72580,1941-02-18,7258
72590,1978-06-13,7259
72600,2012-05-11,7260
72610,2006-06-29,7261
72620,1974-01-17,7262
72630,1933-06-10,7263
72640,1950-03-16,7264
72650,2000-12-29,7265
72660,1911-10-04,7266
72670,1926-07-30,7267
72680,1955-09-10,7268
72690,1961-09-20,7269
72700,1915-11-14,7270
72710,1951-07-01,7271
72720,1918-01-02,7272
72730,1906-09-25,7273
72740,1953-10-07,7274
72750,1937-07-14,7275
72760,1930-02-07,7276
72770,2000-11-18,7277
72780,1930-06-08,7278
72790,1911-01-21,7279
72800,1910-12-15,7280
72810,1965-08-16,7281
72820,1947-11-30,7282
72830,1909-11-07,7283
72840,1972-05-07,7284
72850,1987-02-25,7285
72860,1950-08-07,7286
72870,1905-09-30,7287
72880,2003-08-07,7288
72890,1945-03-02,7289
72900,1905-07-05,7290
72910,1934-02-05,7291
72920,2001-03-19,7292
72930,1958-08-20,7293
72940,2001-10-20,7294
72950,1905-08-18,7295
72960,1974-10-28,7296
72970,1974-09-22,7297
72980,1928-02-02,7298
72990,2019-04-14,7299
73000,1963-01-26,7300
73010,1905-01-15,7301
73020,2019-11-06,7302
73030,1991-07-24,7303
73040,2002-04-27,7304
73050,1947-06-25,7305
73060,1937-07-22,7306
73070,1905-04-07,7307
73080,1981-11-25,7308
73090,1953-06-28,7309
73100,1990-04-11,7310
73110,1966-06-25,7311
73120,1910-12-26,7312
73130,2003-02-18,7313
73140,2008-06-15,7314
73150,1957-06-03,7315
73160,1944-07-20,7316
73170,1921-10-03,7317
73180,1950-10-24,7318
73190,1972-02-26,7319
73200,1948-09-17,7320
73210,1959-08-08,7321
73220,1946-05-02,7322
73230,1978-09-15,7323
73240,1910-02-07,7324
73250,1937-04-12,7325
73260,2016-03-12,7326
73270,1996-05-10,7327
73280,1940-09-11,7328
73290,1994-01-01,7329
73300,2019-08-30,7330
73310,1912-07-27,7331
73320,1905-02-15,7332
73330,1930-04-05,7333
73340,1928-05-21,7334
73350,2014-06-18,7335
73360,1934-10-26,7336
73370,1971-12-15,7337
73380,2019-12-24,7338
73390,2017-07-05,7339
73400,1957-12-14,7340
73410,2018-02-26,7341
73420,1988-02-03,7342
73430,1936-05-25,7343
73440,1947-07-09,7344
73450,1973-10-27,7345
73460,1912-09-09,7346
73470,1945-02-09,7347
73480,2002-10-25,7348
73490,2013-03-30,7349
73500,1907-05-18,7350
73510,1944-07-15,7351
73520,1956-06-16,7352
73530,1912-06-08,7353
73540,1978-12-04,7354
73550,1978-09-11,7355
73560,1959-04-16,7356
73570,1961-01-20,7357
73580,1957-07-13,7358
73590,1917-06-23,7359
73600,1909-02-25,7360
73610,1969-01-18,7361
73620,2000-11-06,7362
73630,1956-10-08,7363
73640,1943-01-23,7364
73650,1946-03-23,7365
73660,1974-12-11,7366
73670,1942-09-25,7367
73680,2018-04-04,7368
73690,1934-02-20,7369
73700,1917-01-01,7370
73710,1925-06-05,7371
73720,1938-05-10,7372
73730,1949-11-22,7373
73740,1934-05-10,7374
73750,1947-04-13,7375
73760,1941-08-30,7376
73770,1945-07-05,7377
73780,1995-09-29,7378
73790,1904-12-26,7379
73800,1938-02-16,7380
73810,1908-05-21,7381
73820,1978-07-22,7382
73830,1911-01-03,7383
73840,1997-06-28,7384
73850,1983-09-13,7385
73860,1944-03-26,7386
73870,1964-01-26,7387
73880,2004-03-04,7388
73890,2008-10-09,7389
73900,1918-06-12,7390
73910,1938-12-20,7391
73920,1986-02-25,7392
73930,1928-07-21,7393
73940,1965-11-07,7394
73950,2011-05-13,7395
73960,2012-10-30,7396
73970,1910-11-17,7397
73980,1965-09-03,7398
73990,1994-11-25,7399
74000,1964-01-11,7400
74010,1927-02-06,7401
74020,1959-08-28,7402
74030,1915-12-23,7403
74040,2013-06-30,7404
74050,1905-10-09,7405
74060,1931-07-30,7406
74070,1985-07-08,7407
74080,1989-06-08,7408
74090,1951-08-14,7409
74100,1975-01-05,7410
74110,1966-08-04,7411
74120,1973-12-02,7412
74130,1960-11-21,7413
74140,2003-05-29,7414
74150,2009-08-14,7415
74160,1918-11-23,7416
74170,1929-03-15,7417
74180,1989-10-26,7418
74190,1955-09-22,7419
74200,1947-04-26,7420
74210,1999-02-11,7421
74220,1925-06-01,7422
74230,2007-12-14,7423
74240,2003-09-24,7424
74250,2003-04-13,7425
74260,1996-08-19,7426
74270,1912-03-08,7427
74280,1944-05-18,7428
74290,1967-01-21,7429
74300,1952-04-27,7430
74310,1992-12-28,7431
74320,2019-01-07,7432
74330,1932-07-01,7433
74340,1936-10-30,7434
74350,1989-07-16,7435
74360,1981-12-07,7436
74370,1941-10-16,7437
74380,1962-07-30,7438
74390,1988-04-26,7439
74400,1994-11-29,7440
74410,1963-06-16,7441
74420,2009-10-25,7442
74430,1957-12-07,7443
74440,1934-02-13,7444
74450,1967-01-12,7445
74460,2006-10-23,7446
74470,1987-06-03,7447
74480,1927-12-12,7448
74490,1928-11-14,7449
74500,2004-10-19,7450
74510,1964-06-12,7451
74520,1963-11-27,7452
74530,1972-03-23,7453
74540,1938-03-31,7454
74550,1956-03-05,7455
74560,1934-11-07,7456
74570,1905-11-29,7457
74580,1913-02-17,7458
74590,1965-10-22,7459
74600,1912-01-23,7460
74610,1921-12-31,7461
74620,1958-10-01,7462
74630,1917-11-25,7463
74640,1965-06-17,7464
74650,1974-11-08,7465
74660,1906-05-10,7466
74670,2005-02-25,7467
74680,1929-08-20,7468
74690,1970-12-31,7469
74700,1920-12-06,7470
74710,2012-03-23,7471
74720,1968-02-04,7472
74730,1967-11-17,7473
74740,1931-11-26,7474
74750,1927-12-30,7475
74760,2018-05-13,7476
74770,1945-02-20,7477
74780,1979-06-29,7478
74790,1987-09-16,7479
74800,1998-02-08,7480
74810,1926-11-14,7481
74820,2018-03-15,7482
74830,1943-12-19,7483
74840,1991-03-10,7484
74850,1922-08-25,7485
74860,2011-06-23,7486
74870,1934-11-25,7487
74880,1969-05-20,7488
74890,1992-09-24,7489
74900,1926-05-29,7490
74910,1961-06-28,7491
74920,1992-11-05,7492
74930,1980-11-04,7493
74940,1967-01-18,7494
74950,1961-02-18,7495
74960,1967-06-01,7496
74970,2018-04-22,7497
74980,1984-05-22,7498
74990,1979-02-08,7499
75000,2000-07-17,7500
75010,1930-03-05,7501
75020,1932-03-24,7502
75030,1947-06-09,7503
75040,1963-02-23,7504
75050,1975-01-28,7505
75060,2014-04-24,7506
75070,2016-09-08,7507
75080,2000-11-25,7508
75090,1980-05-28,7509
75100,1977-07-07,7510
75110,1959-04-25,7511
75120,1945-03-16,7512
75130,1960-08-13,7513
75140,2001-06-12,7514
75150,2004-07-16,7515
75160,1937-09-16,7516
75170,1931-08-09,7517
75180,1968-12-17,7518
75190,1945-02-03,7519
75200,1991-05-07,7520
75210,1925-09-30,7521
75220,1972-03-27,7522
75230,1946-11-21,7523
75240,2011-09-18,7524
75250,2007-06-20,7525
75260,1923-10-23,7526
75270,2016-11-24,7527
75280,2001-08-24,7528
75290,1949-04-05,7529
75300,1986-03-16,7530
75310,1920-11-09,7531
75320,1946-12-14,7532
75330,1923-12-17,7533
75340,2005-12-10,7534
75350,1970-12-05,7535
75360,1957-11-03,7536
75370,2000-01-20,7537
75380,1992-12-28,7538
75390,1977-04-02,7539
75400,2015-09-14,7540
75410,1909-03-08,7541
75420,1946-05-19,7542
75430,1962-02-05,7543
75440,2000-06-25,7544
75450,1987-10-28,7545
75460,2019-04-10,7546
75470,1994-09-21,7547
75480,2017-11-26,7548
75490,1949-05-30,7549
75500,1919-02-12,7550
75510,1910-02-20,7551
75520,1953-05-06,7552
75530,1996-01-12,7553
75540,1969-12-30,7554
75550,1924-12-05,7555
75560,2016-12-06,7556
75570,1936-07-07,7557
75580,1981-02-07,7558
75590,1921-04-09,7559
75600,1952-02-13,7560
75610,2012-10-22,7561
75620,1937-05-19,7562
75630,2001-05-21,7563
75640,1956-10-29,7564
75650,1918-10-27,7565
75660,1994-07-05,7566
75670,1988-02-22,7567
75680,1970-09-06,7568
75690,1919-10-14,7569
75700,1927-06-01,7570
75710,1969-07-20,7571
75720,1929-05-23,7572
75730,1927-11-03,7573
75740,1955-08-12,7574
75750,1921-03-31,7575
75760,2005-12-17,7576
75770,1954-03-07,7577
75780,1937-09-23,7578
75790,1957-03-01,7579
75800,1988-01-30,7580
75810,2004-05-17,7581
75820,1916-05-07,7582
75830,2003-09-28,7583
75840,1995-10-29,7584
75850,1925-09-27,7585
75860,2015-05-11,7586
75870,1954-11-23,7587
75880,1911-09-24,7588
75890,1953-09-24,7589
75900,1966-08-03,7590
75910,1962-04-04,7591
75920,1929-05-09,7592
75930,1996-01-21,7593
75940,1966-06-05,7594
75950,1979-04-20,7595
75960,1934-01-17,7596
75970,1926-03-01,7597
75980,1931-06-29,7598
75990,2003-03-31,7599
76000,1907-02-25,7600
76010,1914-01-14,7601
76020,2002-05-03,7602
76030,1938-12-04,7603
76040,1954-10-05,7604
76050,1946-03-06,7605
76060,1914-01-02,7606
76070,1924-08-12,7607
76080,1979-10-02,7608
76090,2011-09-02,7609
76100,1974-06-08,7610
76110,1967-08-31,7611
76120,1920-01-26,7612
76130,1958-06-04,7613
76140,2006-02-13,7614
76150,2017-06-23,7615
76160,1975-05-01,7616
76170,2009-02-03,7617
76180,1982-08-12,7618
76190,1917-05-08,7619
76200,2002-02-15,7620
76210,2019-06-30,7621
76220,1975-12-20,7622
76230,1937-08-20,7623
76240,1981-10-21,7624
76250,1941-06-18,7625
76260,1993-10-19,7626
76270,1955-03-05,7627
76280,2018-02-08,7628
76290,1912-04-10,7629
76300,2004-03-17,7630
76310,1958-12-02,7631
76320,2004-05-27,7632
76330,1965-04-02,7633
76340,1943-07-04,7634
76350,1962-05-23,7635
76360,2013-06-07,7636
76370,1991-10-09,7637
76380,1956-11-05,7638
76390,1906-04-12,7639
76400,1974-12-20,7640
76410,1939-11-26,7641
76420,1953-07-28,7642
76430,2008-05-28,7643
76440,1950-07-24,7644
76450,2003-02-17,7645
76460,1963-11-29,7646
76470,1960-06-23,7647
76480,1989-07-02,7648
76490,1938-11-23,7649
76500,1989-01-22,7650
76510,1996-03-28,7651
76520,1969-08-08,7652
76530,1922-01-24,7653
76540,1989-03-01,7654
76550,1980-03-11,7655
76560,2002-04-06,7656
76570,2001-08-10,7657
76580,1922-03-21,7658
76590,1958-05-15,7659
76600,1986-04-02,7660
76610,1991-02-12,7661
76620,2007-11-14,7662
76630,1927-11-20,7663
76640,1940-10-25,7664
76650,1949-01-04,7665
76660,1913-12-13,7666
76670,1989-07-10,7667
76680,1913-10-31,7668
76690,1918-03-21,7669
76700,2002-05-11,7670
76710,1924-07-13,7671
76720,1994-08-20,7672
76730,1915-11-10,7673
76740,1911-12-25,7674
76750,1909-09-15,7675
76760,2010-11-08,7676
76770,2006-04-05,7677
76780,1962-01-02,7678
76790,1968-02-16,7679
76800,1982-07-25,7680
76810,1980-04-23,7681
76820,2012-04-03,7682
76830,1975-03-27,7683
76840,1994-12-15,7684
76850,1999-10-29,7685
76860,1955-07-20,7686
76870,1974-02-11,7687
76880,1931-07-19,7688
76890,1984-07-10,7689
76900,1931-09-18,7690
76910,1926-05-02,7691
76920,2006-01-10,7692
76930,1991-08-01,7693
76940,1991-04-30,7694
76950,1965-03-27,7695
76960,1992-02-17,7696
76970,2006-02-02,7697
76980,1953-04-14,7698
76990,1982-07-26,7699
77000,1934-07-25,7700
77010,1945-10-09,7701
77020,1940-11-30,7702
77030,2006-01-12,7703
77040,1926-02-10,7704
77050,1960-06-11,7705
77060,1959-03-21,7706
77070,2001-01-02,7707
77080,1955-11-02,7708
77090,1923-02-03,7709
77100,1917-02-22,7710
77110,1929-06-13,7711
77120,1954-09-12,7712
77130,1912-01-29,7713
77140,2009-06-17,7714
77150,1915-11-28,7715
77160,1951-12-07,7716
77170,2001-04-03,7717
77180,1971-05-23,7718
77190,1996-07-18,7719
77200,1966-06-18,7720
77210,1924-01-20,7721
77220,1948-09-26,7722
77230,1905-04-28,7723
77240,2013-08-10,7724
77250,1935-06-08,7725
77260,2011-01-25,7726
77270,1958-12-20,7727
77280,2000-07-04,7728
